ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2,RangeCode3,RangeDetail3
1014770005,1014770005,101477,UNIT,AW21 LOLA TOP,Asstd/14,QUANTITY,AW21 LOLA ASSTD\14,,6,132,2,,81273,2202020,30,1,N,5.05951E+12,221,,,,,1,,,,,COLOUR,Asstd,SIZE ,14,,
1014770006,1014770006,101477,UNIT,AW21 LOLA TOP,Asstd/18,QUANTITY,AW21 LOLA ASSTD\18,,6,132,2,,81273,2202044,30,1,N,5.05951E+12,221,,,,,1,,,,,COLOUR,Asstd,SIZE ,18,,
1014780001,1014780001,101478,UNIT,AW21 LOW ROCKS TUNIC,Black/10,QUANTITY,AW21 Low Rocks Tunic Black/10,,6,130,4,,81259,2177724,30,1,N,5.05645E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,10,,
1014780002,1014780002,101478,UNIT,AW21 LOW ROCKS TUNIC,Black/12,QUANTITY,AW21 Low Rocks Tunic Black/12,,6,130,4,,81259,2177731,30,1,N,5.05645E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,12,,
1014780003,1014780003,101478,UNIT,AW21 LOW ROCKS TUNIC,Black/14,QUANTITY,AW21 Low Rocks Tunic Black/14,,6,130,4,,81259,2177748,30,1,N,5.05645E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,14,,
1014780004,1014780004,101478,UNIT,AW21 LOW ROCKS TUNIC,Black/16,QUANTITY,AW21 Low Rocks Tunic Black/16,,6,130,4,,81259,2177755,30,1,N,5.05645E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,16,,
1014780005,1014780005,101478,UNIT,AW21 LOW ROCKS TUNIC,Black/18,QUANTITY,AW21 LOW ROCKS BLACK\18,,6,130,4,,81259,2177762,30,1,N,5.05645E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,18,,
1014790001,1014790001,101479,UNIT,AW21 LQU1343 TIDEPOOL SHORT QUILTED JACKET,Olive/10,QUANTITY,AW21 LQU1343 OLIVE\10,,6,123,9,,80986,2179933,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,10,,
1014790002,1014790002,101479,UNIT,AW21 LQU1343 TIDEPOOL SHORT QUILTED JACKET,Olive/12,QUANTITY,AW21 LQU1343 OLIVE\12,,6,123,9,,80986,2179940,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,12,,
1014790003,1014790003,101479,UNIT,AW21 LQU1343 TIDEPOOL SHORT QUILTED JACKET,Olive/14,QUANTITY,AW21 LQU1343 OLIVE\14,,6,123,9,,80986,2179957,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,14,,
1014790004,1014790004,101479,UNIT,AW21 LQU1343 TIDEPOOL SHORT QUILTED JACKET,Olive/16,QUANTITY,AW21 LQU1343 OLIVE\16,,6,123,9,,80986,2179964,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,16,,
1014790005,1014790005,101479,UNIT,AW21 LQU1343 TIDEPOOL SHORT QUILTED JACKET,Olive/18,QUANTITY,AW21 LQU1343 OLIVE\18,,6,123,9,,80986,2179971,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,18,,
1014800001,1014800001,101480,UNIT,AW21 LQU1358 RUSINGTON LONG QUILTED JACKET,Purple/10,QUANTITY,AW21 LQU1358 PURPLE\10,,6,123,9,,80986,2180687,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,10,,
1014800002,1014800002,101480,UNIT,AW21 LQU1358 RUSINGTON LONG QUILTED JACKET,Purple/12,QUANTITY,AW21 LQU1358 PURPLE\12,,6,123,9,,80986,2180694,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,12,,
1014800003,1014800003,101480,UNIT,AW21 LQU1358 RUSINGTON LONG QUILTED JACKET,Purple/14,QUANTITY,AW21 LQU1358 PURPLE\14,,6,123,9,,80986,2180700,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,14,,
1014800004,1014800004,101480,UNIT,AW21 LQU1358 RUSINGTON LONG QUILTED JACKET,Purple/16,QUANTITY,AW21 LQU1358 PURPLE\16,,6,123,9,,80986,2180717,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,16,,
1014810001,1014810001,101481,UNIT,AW21 LQU1388 HINTON QUILTED JACKET,Purple/10,QUANTITY,AW21 LQU1388 PURPLE\10,,6,123,9,,80986,2180885,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,10,,
1014810002,1014810002,101481,UNIT,AW21 LQU1388 HINTON QUILTED JACKET,Purple/12,QUANTITY,AW21 LQU1388 PURPLE\12,,6,123,9,,80986,2180892,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,12,,
1014810003,1014810003,101481,UNIT,AW21 LQU1388 HINTON QUILTED JACKET,Purple/14,QUANTITY,AW21 LQU1388 PURPLE\14,,6,123,9,,80986,2180908,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,14,,
1014810004,1014810004,101481,UNIT,AW21 LQU1388 HINTON QUILTED JACKET,Purple/16,QUANTITY,AW21 LQU1388 PURPLE\16,,6,123,9,,80986,2180915,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,16,,
1014810005,1014810005,101481,UNIT,AW21 LQU1388 HINTON QUILTED JACKET,Purple/18,QUANTITY,AW21 LQU1388 PURPLE\18,,6,123,9,,80986,2180922,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Purple,SIZE ,18,,
1014820001,1014820001,101482,UNIT,AW21 LQU1390 FILWOOD QUILTED JACKET,Navy/10,QUANTITY,AW21 LQU1390 NAVY\10,,6,123,9,,80986,2180830,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,10,,
1014820002,1014820002,101482,UNIT,AW21 LQU1390 FILWOOD QUILTED JACKET,Navy/12,QUANTITY,AW21 LQU1390 NAVY\12,,6,123,9,,80986,2180847,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,12,,
1014820003,1014820003,101482,UNIT,AW21 LQU1390 FILWOOD QUILTED JACKET,Navy/14,QUANTITY,AW21 LQU1390 NAVY\14,,6,123,9,,80986,2180854,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,14,,
1014820004,1014820004,101482,UNIT,AW21 LQU1390 FILWOOD QUILTED JACKET,Navy/16,QUANTITY,AW21 LQU1390 NAVY\16,,6,123,9,,80986,2180861,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,16,,
1014820005,1014820005,101482,UNIT,AW21 LQU1390 FILWOOD QUILTED JACKET,Navy/18,QUANTITY,AW21 LQU1390 NAVY\18,,6,123,9,,80986,2180878,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,18,,
1014830002,1014830002,101483,UNIT,AW21 LSCO130 TARTAN BOUCLE SCARF,Beige/O/S,QUANTITY,AW21 LSC0130 BEIGE\O/S,,6,123,8,,80986,2181295,30,1,N,1.90376E+11,221,,,,,1,,,,,COLOUR,Beige,SIZE ,O/S,,
1014830003,1014830003,101483,UNIT,AW21 LSCO130 TARTAN BOUCLE SCARF,Asstd/O/S,QUANTITY,AW21 LSC0130 ASSTD\O/S,,6,123,8,,80986,2181288,30,1,N,2181288,221,,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S,,
1014830004,1014830004,101483,UNIT,AW21 LSCO130 TARTAN BOUCLE SCARF,Pink/O/S,QUANTITY,AW21 LSC0130 PINK\O/S,,6,123,8,,80986,2181301,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Pink,SIZE ,O/S,,
1014830005,1014830005,101483,UNIT,AW21 LSCO130 TARTAN BOUCLE SCARF,Dk Red/O/S,QUANTITY,AW21 LSC0130 DKRED\O/S,,6,123,8,,80986,2181271,30,1,N,2181271,221,,,,,1,,,,,COLOUR,Dk Red,SIZE ,O/S,,
1014840001,1014840001,101484,UNIT,AW21 LSG0062 TEXTURED SOCK GIFT SET,Asstd/O/S,QUANTITY,AW21 LSG0062 ASSTD\O/S,,1,5,999,,80986,2179872,30,1,N,1.94972E+11,221,BUR,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S,,
1014850001,1014850001,101485,UNIT,AW21 LSH1357 SAFARI SHIRT,White/10,QUANTITY,AW21 LSH1357 WHITE\10,,6,123,1,,80986,2180182,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,White,SIZE ,10,,
1014850002,1014850002,101485,UNIT,AW21 LSH1357 SAFARI SHIRT,White/12,QUANTITY,AW21 LSH1357 WHITE\12,,6,123,1,,80986,2180199,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,White,SIZE ,12,,
1014850003,1014850003,101485,UNIT,AW21 LSH1357 SAFARI SHIRT,White/14,QUANTITY,AW21 LSH1357 WHITE\14,,6,123,1,,80986,2180205,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,White,SIZE ,14,,
1014850004,1014850004,101485,UNIT,AW21 LSH1357 SAFARI SHIRT,White/16,QUANTITY,AW21 LSH1357 WHITE\16,,6,123,1,,80986,2180212,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,White,SIZE ,16,,
1014850005,1014850005,101485,UNIT,AW21 LSH1357 SAFARI SHIRT,White/18,QUANTITY,AW21 LSH1357 WHITE\18,,6,123,1,,80986,2180229,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,White,SIZE ,18,,
1014860001,1014860001,101486,UNIT,AW21 LSO0084 WELLINGTON KNEE SOCK,Cerise/M,QUANTITY,AW21 LSO0084 CERISE\M,,6,123,8,,80986,2181462,30,1,N,1.90376E+11,221,,,,,1,,,,,COLOUR,Cerise,SIZE ,M,,
1014860003,1014860003,101486,UNIT,AW21 LSO0084 WELLINGTON KNEE SOCK,Grey/M,QUANTITY,AW21 LSO0084 GREY\M,,6,123,8,,80986,2181486,30,1,N,1.90376E+11,221,,,,,1,,,,,COLOUR,Grey,SIZE ,M,,
1014860004,1014860004,101486,UNIT,AW21 LSO0084 WELLINGTON KNEE SOCK,Cerise/L,QUANTITY,AW21 LSO0084 CERISE\L,,6,123,8,,80986,2181479,30,1,N,1.90376E+11,221,,,,,1,,,,,COLOUR,Cerise,SIZE ,L,,
1014860005,1014860005,101486,UNIT,AW21 LSO0084 WELLINGTON KNEE SOCK,Grey/L,QUANTITY,AW21 LSO0084 GREY\L,,6,123,8,,80986,2181493,30,1,N,1.90376E+11,221,,,,,1,,,,,COLOUR,Grey,SIZE ,L,,
1014870001,1014870001,101487,UNIT,AW21 LTS0507 HOMESWOOD L/S TEE,Navy/10,QUANTITY,AW21 LTS0507 NAVY\10,,6,123,2,,80986,2180489,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,10,,
1014870003,1014870003,101487,UNIT,AW21 LTS0507 HOMESWOOD L/S TEE,Navy/14,QUANTITY,AW21 LTS0507 NAVY\14,,6,123,2,,80986,2180502,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,14,,
1014870004,1014870004,101487,UNIT,AW21 LTS0507 HOMESWOOD L/S TEE,Navy/16,QUANTITY,AW21 LTS0507 NAVY\16,,6,123,2,,80986,2180519,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,16,,
1014870005,1014870005,101487,UNIT,AW21 LTS0507 HOMESWOOD L/S TEE,Navy/12,QUANTITY,AW21 LTS0507 NAVY\12,,6,123,2,,80986,2180496,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,12,,
1014870006,1014870006,101487,UNIT,AW21 LTS0507 HOMESWOOD L/S TEE,Navy/18,QUANTITY,AW21 LTS0507 NAVY\18,,6,123,2,,80986,2180526,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,18,,
1014880003,1014880003,101488,UNIT,AW21 LTS0508 LOSSIE L/S TEE,Navy/14,QUANTITY,AW21 LTS0508 NAVY\14,,6,123,2,,80986,2180434,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,14,,
1014880004,1014880004,101488,UNIT,AW21 LTS0508 LOSSIE L/S TEE,Navy/10,QUANTITY,AW21 LTS0508 NAVY\10,,6,123,2,,80986,2180410,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,10,,
1014880005,1014880005,101488,UNIT,AW21 LTS0508 LOSSIE L/S TEE,Navy/12,QUANTITY,AW21 LTS0508 NAVY\12,,6,123,2,,80986,2180427,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,12,,
1014880006,1014880006,101488,UNIT,AW21 LTS0508 LOSSIE L/S TEE,Navy/16,QUANTITY,AW21 LTS0508 NAVY\16,,6,123,2,,80986,2180441,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,16,,
1014880007,1014880007,101488,UNIT,AW21 LTS0508 LOSSIE L/S TEE,Navy/18,QUANTITY,AW21 LTS0508 NAVY\18,,6,123,2,,80986,2180458,30,1,N,1.94972E+11,221,,,,,1,,,,,COLOUR,Navy,SIZE ,18,,
1014890003,1014890003,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Grey/XL,QUANTITY,AW21 M1011158A Vl Source Tee Grey/XL,,8,524,701,,81326,2221205,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Grey,SIZE ,XL,,
1014890004,1014890004,101489,UNIT,AW21 M1011158A VL SOURCE TEE,White/M,QUANTITY,AW21 M1011158A Vl Source Tee White/M,,8,524,701,,81326,2221229,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,White,SIZE ,M,,
1014890005,1014890005,101489,UNIT,AW21 M1011158A VL SOURCE TEE,White/L,QUANTITY,AW21 M1011158A Vl Source Tee White/L,,8,524,701,,81326,2221236,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,White,SIZE ,L,,
1014890006,1014890006,101489,UNIT,AW21 M1011158A VL SOURCE TEE,White/XL,QUANTITY,AW21 M1011158A Vl Source Tee White/XL,,8,524,701,,81326,2221243,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,White,SIZE ,XL,,
1014890011,1014890011,101489,UNIT,AW21 M1011158A VL SOURCE TEE,White/S,QUANTITY,AW21 M1011158A Vl Source Tee White/S,,8,524,701,,81326,2222660,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,White,SIZE ,S,,
1014890014,1014890014,101489,UNIT,AW21 M1011158A VL SOURCE TEE,BLUE/XL,QUANTITY,AW21 M1011158A Vl Source Tee BLUE/XL,,8,524,701,,81326,2222691,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,XL,,
1014890015,1014890015,101489,UNIT,AW21 M1011158A VL SOURCE TEE,GREEN/M,QUANTITY,AW21 M1011158A Vl Source Tee GREEN/M,,8,524,701,,81326,2221304,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,M,,
1014890016,1014890016,101489,UNIT,AW21 M1011158A VL SOURCE TEE,GREEN/L,QUANTITY,AW21 M1011158A Vl Source Tee GREEN/L,,8,524,701,,81326,2221311,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,L,,
1014890019,1014890019,101489,UNIT,AW21 M1011158A VL SOURCE TEE,White/XXL,QUANTITY,AW21 M1011158A Vl Source Tee White/XXL,,8,524,701,,81326,2221250,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,White,SIZE ,XXL,,
1014890020,1014890020,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Grey/S,QUANTITY,AW21 M1011158A GREY\S,,8,524,701,,81326,2222653,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Grey,SIZE ,S,,
1014890021,1014890021,101489,UNIT,AW21 M1011158A VL SOURCE TEE,BLUE/M,QUANTITY,AW21 M1011158A BLUE\M,,8,524,701,,81326,2222677,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,M,,
1014890022,1014890022,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Grey/M,QUANTITY,AW21 M1011158A GREY\M,,8,524,701,,81326,2221182,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Grey,SIZE ,M,,
1014890023,1014890023,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Navy/M,QUANTITY,AW21 M1011158A NAVY\M,,8,524,701,,81326,2221267,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1014890024,1014890024,101489,UNIT,AW21 M1011158A VL SOURCE TEE,BLUE/L,QUANTITY,AW21 M1011158A BLUE\L,,8,524,701,,81326,2222684,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,L,,
1014890025,1014890025,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Grey/L,QUANTITY,AW21 M1011158A GREY\L,,8,524,701,,81326,2221199,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Grey,SIZE ,L,,
1014890026,1014890026,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Navy/L,QUANTITY,AW21 M1011158A NAVY\L,,8,524,701,,81326,2221274,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1014890027,1014890027,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Navy/XL,QUANTITY,AW21 M1011158A NAVY\XL,,8,524,701,,81326,2221281,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,XL,,
1014890028,1014890028,101489,UNIT,AW21 M1011158A VL SOURCE TEE,BLUE/XXL,QUANTITY,AW21 M1011158A BLUE\2XL,,8,524,701,,81326,2222707,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,XXL,,
1014890029,1014890029,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Grey/XXL,QUANTITY,AW21 M1011158A GREY\2XL,,8,524,701,,81326,2221212,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Grey,SIZE ,XXL,,
1014890030,1014890030,101489,UNIT,AW21 M1011158A VL SOURCE TEE,Navy/XXL,QUANTITY,AW21 M1011158A NAVY\2XL,,8,524,701,,81326,2221298,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,XXL,,
1014890031,1014890031,101489,UNIT,AW21 M1011158A VL SOURCE TEE,GREEN/XL,QUANTITY,AW21 M1011158A GREEN\XL,,8,524,701,,81326,2221328,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,XL,,
1014890032,1014890032,101489,UNIT,AW21 M1011158A VL SOURCE TEE,GREEN/XXL,QUANTITY,AW21 M1011158A GREEN\2XL,,8,524,701,,81326,2221335,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,XXL,,
1014900003,1014900003,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Olive/XL,QUANTITY,AW21 M1011245A V/Logo Emb Tee Olive/XL,,8,524,701,,81326,2221670,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Olive,SIZE ,XL,,
1014900024,1014900024,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Olive/XXL,QUANTITY,AW21 M1011245A V/Logo Emb Tee Olive/XXL,,8,524,701,,81326,2221687,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Olive,SIZE ,XXL,,
1014900025,1014900025,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,BLUE/S,QUANTITY,AW21 M1011245A BLUE\S,,8,524,701,,81326,2222752,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,S,,
1014900026,1014900026,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Navy/S,QUANTITY,AW21 M1011245A NAVY\S,,8,524,701,,81326,2222950,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,S,,
1014900027,1014900027,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Olive/S,QUANTITY,AW21 M1011245A OLIVE\S,,8,524,701,,81326,2222929,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Olive,SIZE ,S,,
1014900028,1014900028,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,BLUE/M,QUANTITY,AW21 M1011245A BLUE\M,,8,524,701,,81326,2221731,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,M,,
1014900029,1014900029,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,GREEN/M,QUANTITY,AW21 M1011245A GREEN\M,,8,524,701,,81326,2221779,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,M,,
1014900030,1014900030,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Navy/M,QUANTITY,AW21 M1011245A NAVY\M,,8,524,701,,81326,2221854,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1014900031,1014900031,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Olive/M,QUANTITY,AW21 M1011245A OLIVE\M,,8,524,701,,81326,2221656,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Olive,SIZE ,M,,
1014900032,1014900032,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,RED/M,QUANTITY,AW21 M1011245A RED\M,,8,524,701,,81326,2221694,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,RED,SIZE ,M,,
1014900033,1014900033,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,BLUE/L,QUANTITY,AW21 M1011245A BLUE\L,,8,524,701,,81326,2221748,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,L,,
1014900034,1014900034,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,GREEN/L,QUANTITY,AW21 M1011245A GREEN\L,,8,524,701,,81326,2221786,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,L,,
1014900035,1014900035,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Navy/L,QUANTITY,AW21 M1011245A NAVY\L,,8,524,701,,81326,2221861,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1014900036,1014900036,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Olive/L,QUANTITY,AW21 M1011245A OLIVE\L,,8,524,701,,81326,2221663,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Olive,SIZE ,L,,
1014900037,1014900037,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,RED/L,QUANTITY,AW21 M1011245A RED\L,,8,524,701,,81326,2221700,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,RED,SIZE ,L,,
1014900038,1014900038,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,BLUE/XL,QUANTITY,AW21 M1011245A BLUE\XL,,8,524,701,,81326,2221755,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,XL,,
1014900039,1014900039,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,GREEN/XL,QUANTITY,AW21 M1011245A GREEN\XL,,8,524,701,,81326,2221793,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,XL,,
1014900040,1014900040,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Navy/XL,QUANTITY,AW21 M1011245A NAVY\XL,,8,524,701,,81326,2221878,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,XL,,
1014900041,1014900041,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,RED/XL,QUANTITY,AW21 M1011245A RED\XL,,8,524,701,,81326,2221717,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,RED,SIZE ,XL,,
1014900042,1014900042,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,BLUE/XXL,QUANTITY,AW21 M1011245A BLUE\2XL,,8,524,701,,81326,2221762,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,XXL,,
1014900043,1014900043,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,GREEN/XXL,QUANTITY,AW21 M1011245A GREEN\2XL,,8,524,701,,81326,2221809,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,GREEN,SIZE ,XXL,,
1014900044,1014900044,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Navy/XXL,QUANTITY,AW21 M1011245A NAVY\2XL,,8,524,701,,81326,2221885,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,XXL,,
1014900045,1014900045,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,RED/XXL,QUANTITY,AW21 M1011245A RED\2XL,,8,524,701,,81326,2221724,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,RED,SIZE ,XXL,,
1014900046,1014900046,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Lt Blue/S,QUANTITY,AW21 M1011245A LTBLUE\S,,8,524,701,,81326,2222813,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Lt Blue,SIZE ,S,,
1014900047,1014900047,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Lt Blue/M,QUANTITY,AW21 M1011245A LTBLUE\M,,8,524,701,,81326,2221892,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Lt Blue,SIZE ,M,,
1014900048,1014900048,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Turquoise/M,QUANTITY,AW21 M1011245A TURQ\M,,8,524,701,,81326,2221816,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Turquoise,SIZE ,M,,
1014900049,1014900049,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Lt Blue/L,QUANTITY,AW21 M1011245A LTBLUE\L,,8,524,701,,81326,2221908,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Lt Blue,SIZE ,L,,
1014900050,1014900050,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Turquoise/L,QUANTITY,AW21 M1011245A TURQ\L,,8,524,701,,81326,2221823,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Turquoise,SIZE ,L,,
1014900051,1014900051,101490,UNIT,AW21 M1011245A VINTAGE LOGO EMB TEE,Lt Blue/XL,QUANTITY,AW21 M1011245A LTBLUE\XL,,8,524,701,,81326,2221915,30,1,N,5.05785E+12,221,,,,,1,,,,,COLOUR,Lt Blue,SIZE ,XL,,
